	PS42	PS43	PS86	PS81	PS87	PS80	PS41	PS28	PS48	PS83	PS79	PS76	PS78	X2310	X239	X237	PS12	PS94	PS82	PS59	PS67	PS84	PS91	PS15	PS56	PS77	PS36	PS95	PS60	PS24	PS19	PS26	PS21	PS72	X238	PS70	PS31	PS62	PS20	PS75	PS17	PS38	PS68	PS34	PS30	PS35	PS29	PS32	PS63	PS96	PS64	PS58	PS71	PS52	PS44	PS37	PS57	PS92	PS73	PS27	PS23	PS69	PS51	PS50	PS74	PS40	PS65	PS66	PS93	PS13	PS11	PS39	PS90	PS54	PS55	PS33	PS53	PS47	PS89	PS88	PS49	PS18	PS14	PS16	PS22	PS46	PS25	PS85	PS45
OTU_19588	0	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	1	8	0	1	4	0	1	1	1	0	0	0	0	0	0	1	0	0	7	0	0	1	12	0	0	0	3	2	2	1	0	0	2	1	5	3	0	2	0	0	2	3	16	0	3	2	0	6	2	0	2	4	4	0	1	0	2	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_19594	0	1	2	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_19602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_19605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	7	0	0	0	9	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19619	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	6	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
OTU_19640	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	1	0	0	4	0	0	5	0	0	1	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_19651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	0
OTU_19656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19674	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	3	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	7	0	3	0	0	0	0	0	3	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	3	0	0	3	0	0	0	0	7	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0
OTU_19691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
OTU_19714	0	0	0	0	2	0	1	0	1	3	0	7	0	1	0	0	2	1	0	0	1	0	2	0	0	0	1	0	0	2	31	0	0	1	5	3	1	2	31	2	10	0	0	2	2	10	0	1	0	5	2	2	2	0	3	0	2	1	2	0	0	6	1	0	5	1	0	1	0	1	2	1	0	1	0	0	0	1	0	2	0	2	7	4	0	0	0	0	0
OTU_19720	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19728	37	9	6	4	5	8	0	0	1	3	5	0	9	6	0	1	0	7	12	21	0	8	17	0	0	3	0	26	28	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	56	0	0	0	3	0	0	0	7	0	0	0	0	4	6	0	0	0	0	2	0	0	0	1	0	0	0	9	11	1	5	6	0	0	0	0	20	0	17	11
OTU_19732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
OTU_19744	0	1	0	1	1	0	0	3	0	0	1	0	1	1	1	0	0	0	0	1	0	2	2	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	1	1	0	0	0	0	0	0	0	0
OTU_19749	0	0	0	0	1	0	1	7	1	1	0	0	0	1	0	0	6	0	0	0	0	0	0	1	0	0	5	0	0	7	71	4	1	0	0	6	1	1	74	0	6	3	0	14	3	23	5	6	6	0	4	0	0	1	5	0	1	1	0	4	4	0	2	0	0	1	0	0	2	1	10	0	0	2	0	0	1	0	1	0	0	26	0	3	0	0	2	0	0
OTU_19752	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	1	0	0	3	0	5	0	9	2	1	0	0	0	2	2	0	0	3	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19761	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	1	0	1	4	9	2	0	5	9	1	1	1	0	2	2	1	0	0	9	0	4	1	0	0	6	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19770	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19800	0	1	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	1	0	0	1	0	3	0	0	2	0	0	0	0	4	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	1	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_19812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19815	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	36	0	50	0	0	0	1	0	1	1	2	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	1	5	3	3	0	0	2	3	1	0	0	0	0	0	0	0	0
OTU_19824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19839	3	0	0	0	0	0	7	2	0	0	0	2	2	1	0	0	0	2	5	0	8	0	2	0	0	6	1	0	0	0	4	4	0	0	0	16	1	1	0	6	1	8	0	8	8	23	25	3	1	10	7	3	2	0	7	2	1	5	1	8	0	2	0	0	1	14	2	2	1	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
OTU_19858	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19870	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	2	2	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	2	0	0	3	0	0	1	0	0	0	7	2	2	0	0	0	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19875	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	12	0	9	0	0
OTU_19876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	2	0	0	0	0	0	0	1	1	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19881	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	3	2	2	4	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0
OTU_19888	0	0	0	0	0	0	2	0	0	4	0	0	1	0	0	0	5	0	3	0	0	0	0	2	1	0	0	0	0	1	7	0	1	0	1	5	0	0	6	3	5	0	1	0	3	1	0	1	0	0	0	0	3	0	3	0	0	3	0	2	0	8	3	0	2	8	0	2	0	13	6	0	0	2	1	0	0	0	3	0	1	3	0	0	0	0	0	0	0
OTU_19915	0	0	0	0	0	0	6	0	2	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	9	0	0	0	0	0	0	1	4	0	1	1	8	2	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	3	0	0	0	0	0	0	0	0	0	0
OTU_19923	6	2	0	2	0	0	0	4	2	0	1	0	2	0	0	2	0	1	29	0	4	1	3	0	0	10	0	0	0	0	0	1	0	0	6	28	1	2	0	0	0	0	0	19	2	13	1	0	0	1	8	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	2	0	0	0	0	0	4	1	5	0	1	0	2	2	5	0	0	0	0	0	0	1	0
OTU_19953	1	3	0	2	0	0	0	0	9	1	3	0	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	5	0	0	0	0	12	0	12	1	0	0	2	0	0	0	1	2	0	0	2	0	0	0	0	13	2	0	0	0	0	1	0	0	0	0	0	0	0	2	7	1	0	4	0	0	0	0	3	0	1	0
OTU_19956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_19966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	3	1	0	3	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0
OTU_19980	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	1	0
OTU_19990	0	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	4	0	4	6	0	32	0	0	2	3	6	0	1	4	0	12	0	2	2	0	5	0	3	0	0	0	0	0	5	0	5	3	0	0	7	0	1	0	0	0	14	1	0	0	0	0	1	0	0	0	0	0	0	1	9	0	1	0	0
OTU_19993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
OTU_20005	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_20014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20017	0	0	0	0	0	0	3	1	0	0	3	0	0	0	0	0	43	1	2	0	0	0	0	14	1	0	1	0	0	1	24	0	5	6	0	6	0	0	22	2	6	2	0	7	0	5	2	2	0	0	0	0	1	2	0	1	0	1	0	6	3	1	0	0	0	23	1	1	2	85	38	0	0	0	5	0	0	0	0	1	0	5	9	2	1	0	4	0	0
OTU_20018	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
OTU_20020	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_20028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20042	0	3	0	1	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	9	3	7	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
OTU_20055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_20062	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20063	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	1	3	0	1	0	1	0	0	0	0	2	0	0	0	0	2	0	2	1	0	1	0	0	0	0	0	0	1	0	1	0	2	5	0	1	2	1	0	1	1	3	0	0	3	1	0	5	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20064	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	2	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_20078	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	2	0	0	0	0	0	1	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20089	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20096	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
OTU_20101	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_20109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	9	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	4	0	3	1	0	0	0	0
OTU_20119	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20120	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	1	4	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_20128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	4	21	1	0	0	0	0	2	0	18	0	6	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	0	3	2	1	1	0	0
OTU_20138	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
OTU_20154	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_20157	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU_20162	9	1	1	6	6	1	0	0	2	0	4	0	0	7	2	5	0	5	9	10	0	0	2	0	0	1	0	1	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	3	0	2	1
OTU_20163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	1	0	0	4	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
